sex,age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,charge_types,charge_rate,conviction_rate,incarceration_rate,general_two_year,general_six_month,drug_two_year,property_two_year,misdemeanor_two_year,felony_two_year,violent_two_year,drug_six_month,property_six_month,misdemeanor_six_month,felony_six_month,violent_six_month
1,29,29,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,0,3,1,1,1,1,1,5,4.0,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,20,20,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,0,2,0,0,0,0,2,1,1,1,1,1,6,8.0,0.25,0.0,1,0,0,0,0,1,1,0,0,0,0,0
1,35,20,29,1,3,0,2,0,1,0,0,1,0,0,0,0,8,11,9,3,20,22,3,0,13,2,0,0,0,3,1,0,0,1,1,9,1.8125,0.6896551724137931,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0
1,25,20,14,0,4,0,2,0,0,1,0,0,0,0,1,0,10,6,1,3,7,6,4,0,5,0,0,0,0,4,1,1,1,1,1,7,2.3333333333333335,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,23,16,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,8,6,0,1,3,0,0,0,0,0,0,0,0,1,1,2,1.7777777777777777,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,18,16,0,2,0,2,0,3,3,0,1,0,0,1,0,7,2,1,5,3,15,3,0,2,1,0,0,0,3,1,0,0,1,1,10,0.8,0.1875,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,28,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0.18518518518518517,0.6,0.0,1,0,0,0,0,0,0,0,0,0,0,0
0,33,22,11,0,1,0,0,0,3,1,0,0,1,0,1,0,7,1,3,4,4,5,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0.9166666666666666,0.36363636363636365,0.0,1,1,0,0,1,0,1,0,0,1,0,1
1,54,27,36,1,4,0,2,0,0,0,0,0,0,0,0,0,11,12,14,5,26,21,9,0,25,0,0,0,0,7,4,0,0,1,1,6,1.2857142857142858,0.7222222222222222,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0
1,20,19,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,57,9,0,1,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,2,5,0,0,4,0,0,0,0,0,0,0,0,1,1,1,2.25,0.2222222222222222,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,33,6,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,2,5,0,0,0,3,0,0,0,0,0,0,0,1,1,2,0.375,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,20,15,0,2,0,1,0,0,2,0,0,0,0,0,0,13,4,5,3,9,5,1,0,9,0,0,0,0,1,0,1,1,1,1,6,1.875,0.6,0.0,1,1,0,0,0,1,1,0,0,0,1,1
0,48,34,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,3,7,1,0,3,2,0,0,0,1,0,0,0,0,1,5,0.4666666666666667,0.42857142857142855,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,16,18,1,2,0,3,0,0,1,0,0,0,0,1,0,13,5,6,2,11,8,4,0,6,0,0,0,0,4,1,0,0,1,1,7,1.6363636363636365,0.6111111111111112,0.05555555555555555,1,1,0,0,0,1,0,0,0,0,1,0
1,21,21,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,3,2.0,0.0,0.0,1,1,1,0,1,0,0,1,0,1,0,0
1,59,37,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3,1,3,4,1,0,0,0,0,0,0,1,0,0,0,1,1,6,0.2608695652173913,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,1,1,0,0,0,0,0,1,1,1,1,2,5.0,0.2,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,18,18,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,1,1,1,1,5,4.0,0.0,0.25,1,1,0,0,0,1,1,0,0,0,1,1
1,31,22,45,1,1,0,0,2,4,2,0,7,0,0,0,0,33,7,6,9,13,21,0,0,15,1,0,0,0,0,0,0,1,1,1,7,4.5,0.28888888888888886,0.022222222222222223,1,0,0,0,1,0,0,0,0,0,0,0
1,55,43,16,0,1,0,0,0,2,0,0,0,2,0,0,0,5,2,2,2,4,13,1,0,7,0,0,0,0,0,1,1,1,1,1,5,1.2307692307692308,0.25,0.0,1,1,1,0,0,1,0,1,0,0,1,0
0,24,19,16,1,0,0,0,0,4,3,0,0,0,0,1,0,6,0,5,4,5,6,3,0,0,0,0,0,0,1,2,1,1,1,1,6,2.6666666666666665,0.3125,0.0625,1,1,0,0,1,0,0,0,0,1,0,0
0,21,18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,1,0,1,1,1,1,4,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,27,17,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,9,5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.4166666666666667,0.5294117647058824,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,19,16,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,0,0,0,0,0,0,2,0,1,1,1,1,4,1.25,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.5,0.0,1,0,0,1,0,1,1,0,0,0,0,0
1,45,39,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0.8571428571428571,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,22,7,1,0,0,3,0,0,0,0,0,0,0,1,0,4,1,1,2,2,3,5,0,0,0,0,0,0,5,2,1,1,1,1,5,3.5,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,21,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,3,1.0,0.5,0.0,1,1,0,1,0,1,0,0,1,0,1,0
1,38,38,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,5,2.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,1,1
1,27,20,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0.625,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,25,10,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,5,0,5,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.25,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,18,29,0,3,0,2,0,4,2,0,3,0,0,1,0,19,2,12,11,14,12,7,0,6,0,0,0,0,5,1,1,1,1,1,9,2.0714285714285716,0.4827586206896552,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,14,36,1,3,3,1,0,1,2,0,1,0,0,1,0,22,4,24,8,29,27,11,0,4,0,0,0,0,7,4,1,1,1,1,9,2.5714285714285716,0.8055555555555556,0.027777777777777776,1,0,0,0,1,0,1,0,0,0,0,0
1,48,22,42,1,1,0,3,0,5,3,0,3,0,0,0,0,19,16,11,13,27,23,8,0,8,2,0,0,0,4,3,0,0,0,0,10,1.5555555555555556,0.6428571428571429,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0
0,32,29,10,0,1,0,1,0,0,0,0,0,0,0,1,0,9,0,2,0,2,2,1,0,0,7,0,0,0,1,0,0,0,0,1,4,2.5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,38,50,0,1,0,0,0,1,2,0,2,0,0,0,0,7,1,5,3,6,4,0,0,0,1,0,0,0,0,0,0,1,1,1,5,6.25,0.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,36,14,0,2,0,0,0,2,0,0,0,0,0,1,0,10,1,4,0,5,7,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1.0769230769230769,0.35714285714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,19,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2727272727272727,0.6666666666666666,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,44,23,42,1,2,0,11,0,1,2,0,1,0,0,0,0,33,13,8,14,23,27,20,2,6,0,0,0,0,15,9,0,0,0,1,10,1.9090909090909092,0.5476190476190477,0.023809523809523808,1,1,0,1,0,1,1,0,1,0,1,1
0,32,22,8,0,2,0,0,0,2,1,0,0,0,0,1,0,2,2,1,2,3,6,1,0,2,0,0,0,0,0,0,0,1,1,1,5,0.7272727272727273,0.375,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,21,12,1,2,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,6,8,0,0,2,2,0,0,0,0,0,0,0,1,1,2,1.0909090909090908,0.5,0.08333333333333333,1,0,0,0,1,0,0,0,0,0,0,0
1,21,19,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,1,1,4,0.6666666666666666,0.0,0.0,1,1,0,1,1,0,1,0,1,1,0,1
1,53,40,8,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,5,2,7,6,2,0,1,0,0,0,0,2,1,0,0,0,1,7,0.5714285714285714,0.875,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,19,21,1,2,0,2,0,0,0,0,0,0,0,0,0,14,9,5,2,14,17,5,0,9,0,0,0,0,4,3,0,0,1,1,6,1.1666666666666667,0.6666666666666666,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0
1,29,23,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,19,30,0,1,0,1,0,3,0,0,0,0,0,0,0,20,7,6,4,13,15,2,0,14,0,0,0,0,2,1,0,0,0,0,7,1.0344827586206897,0.43333333333333335,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,20,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,1,4,3,2,0,2,0,0,0,0,2,1,1,1,1,1,7,1.0,0.5714285714285714,0.14285714285714285,1,1,0,1,0,1,1,0,1,0,1,1
1,28,19,8,0,1,0,1,0,0,3,0,0,0,0,1,0,3,1,2,3,3,6,2,0,2,0,0,0,0,1,0,0,0,0,1,6,0.8,0.375,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,19,10,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,1,6,7,3,0,5,0,0,0,0,3,2,0,1,1,1,6,2.0,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,26,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2,3,0,0,0,1,1,0,0,0,1,7,0.36363636363636365,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,19,12,0,2,0,1,0,0,0,0,0,0,0,0,0,7,2,4,1,6,5,1,1,0,0,0,0,0,1,0,0,0,0,1,5,1.2,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,15,24,1,5,3,1,0,0,1,0,0,0,0,0,0,14,6,10,3,16,18,3,0,9,0,0,0,0,3,1,0,1,1,1,7,1.6,0.6666666666666666,0.041666666666666664,1,1,1,0,1,0,1,1,0,1,0,0
1,27,19,24,1,4,0,1,0,0,0,0,0,0,0,0,0,11,5,8,1,13,11,2,1,10,0,0,0,0,1,1,1,1,1,1,7,2.6666666666666665,0.5416666666666666,0.041666666666666664,1,1,0,0,1,0,1,0,0,1,0,0
0,24,18,9,1,1,0,1,0,0,3,0,0,0,0,0,0,3,0,3,3,3,5,2,0,3,0,0,0,0,2,1,0,0,1,1,7,1.2857142857142858,0.3333333333333333,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
1,22,21,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,0,3,4,1,0,2,0,0,0,0,1,0,0,1,1,1,4,2.0,0.75,0.25,1,1,0,1,1,0,1,0,1,1,0,1
0,46,44,4,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,0,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.3333333333333333,0.5,0.25,1,0,0,0,1,0,1,0,0,0,0,0
1,43,36,7,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3,0,4,5,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0.875,0.5714285714285714,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,27,18,10,0,0,0,0,0,0,2,0,0,0,0,1,0,9,0,1,2,1,8,4,0,3,0,0,0,0,4,3,0,0,0,1,6,1.0,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,19,11,0,0,0,1,0,1,2,0,0,0,0,1,0,9,0,1,3,1,4,1,0,2,0,0,0,0,1,0,0,0,0,1,7,1.8333333333333333,0.09090909090909091,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,50,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,40,32,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1,48,35,4,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,1,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0.2857142857142857,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,1,0,1,1,1,1,4,3.0,0.3333333333333333,0.0,1,1,0,0,1,0,1,0,0,1,0,1
1,28,22,21,0,0,0,1,0,1,7,0,0,0,0,1,0,4,2,4,2,6,4,3,0,3,0,2,0,0,1,0,0,1,1,1,8,3.0,0.2857142857142857,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,36,34,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,3,0,0,0,0,3,0,0,0,1,1,4,2.3333333333333335,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0
0,55,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,4,0,0,0,0,0,0,1,1,1,1,2.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,12,0,0,0,4,0,0,0,0,0,0,0,1,0,2,5,1,4,6,1,8,0,0,0,0,0,0,7,2,1,1,1,1,5,1.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.5333333333333333,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,24,8,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,4,4,0,0,8,0,0,0,0,0,0,0,1,1,1,1,0.7272727272727273,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,17,9,0,0,2,2,0,2,1,0,0,0,0,1,0,4,0,1,3,1,7,3,0,1,0,0,0,0,3,1,1,1,1,1,8,1.2857142857142858,0.1111111111111111,0.0,1,0,1,0,1,0,1,0,0,0,0,0
1,28,21,7,1,0,0,0,0,0,2,0,0,0,0,1,0,3,0,4,1,4,4,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0.875,0.5714285714285714,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
1,23,23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,4,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,19,3,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,1,1,1,1,5,3.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,1,1
1,19,19,4,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,3,0,0,0,0,0,0,3,0,1,1,1,1,4,4.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,19,13,1,1,0,0,0,2,0,0,0,0,0,0,0,5,2,7,6,10,9,2,0,0,0,0,0,1,0,0,1,1,1,1,5,1.4444444444444444,0.7692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0
1,18,15,7,1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1.75,0.2857142857142857,0.14285714285714285,1,1,0,0,1,0,1,0,0,1,0,0
1,43,28,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,7,8,0,0,4,1,0,0,0,0,0,0,1,1,1,2,0.625,0.7,0.1,1,0,1,0,1,0,0,0,0,0,0,0
0,30,18,10,1,2,0,2,0,0,0,0,0,1,0,0,0,7,3,5,6,8,2,6,0,0,0,0,0,0,6,0,1,1,1,1,4,0.7692307692307693,0.8,0.1,1,1,0,1,1,0,1,0,1,1,0,1
1,20,18,20,1,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,4,1,0,16,0,0,0,0,1,1,1,1,1,1,4,6.666666666666667,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
1,56,31,24,1,2,0,0,0,2,0,0,0,0,0,0,0,15,8,5,3,14,14,1,3,14,1,0,0,0,0,0,0,0,1,1,6,0.9230769230769231,0.5833333333333334,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
1,34,17,6,0,1,0,0,0,0,2,0,0,0,0,1,0,3,0,1,2,1,10,2,0,2,0,0,0,0,1,1,0,0,0,0,6,0.3333333333333333,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,23,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,0,1,1,1,1,3,5.0,0.2,0.2,1,0,0,1,1,0,1,0,0,0,0,0
1,24,18,18,0,0,0,1,0,1,0,0,0,0,0,0,0,13,5,7,3,12,8,2,0,3,0,0,0,0,2,1,0,1,1,1,7,2.5714285714285716,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2.0,0.5,0.0,1,0,0,0,1,0,0,0,0,0,0,0
0,48,23,10,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,3,1,7,5,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0.38461538461538464,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,22,9,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,2,4.5,0.1111111111111111,0.0,1,0,1,0,0,1,0,0,0,0,0,0
1,27,20,10,0,1,0,0,0,0,1,0,0,1,0,1,0,7,0,3,0,3,6,0,0,3,0,0,0,0,0,0,1,1,1,1,2,1.25,0.3,0.0,1,0,0,0,1,0,0,0,0,0,0,0
1,19,18,7,0,0,0,2,0,0,0,0,0,0,0,1,1,3,2,0,1,2,5,4,0,2,0,0,0,0,4,2,0,1,1,1,6,3.5,0.2857142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,29,5,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,4,2.5,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,42,18,6,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,2,4,5,3,2,0,0,0,1,0,2,1,0,0,0,0,7,0.24,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,49,8,1,1,0,0,0,1,2,0,0,0,0,1,0,2,3,3,2,6,7,2,0,1,0,0,0,0,0,2,1,1,1,1,6,2.6666666666666665,0.75,0.125,1,1,0,0,1,0,1,0,0,1,0,1
1,53,21,42,1,3,0,23,0,0,2,0,0,0,0,1,0,21,23,9,30,32,33,35,0,4,0,0,0,0,29,6,0,1,1,1,7,1.2727272727272727,0.7619047619047619,0.023809523809523808,1,0,0,1,0,1,1,0,0,0,0,0
1,36,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.15789473684210525,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,18,14,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1.0,0.42857142857142855,0.0,1,0,1,0,1,0,0,0,0,0,0,0
1,48,28,11,1,0,0,0,0,1,0,0,1,0,0,1,0,3,1,3,1,4,8,2,0,0,1,0,0,0,2,1,1,1,1,1,7,0.5238095238095238,0.36363636363636365,0.09090909090909091,1,1,0,0,0,1,1,0,0,0,1,1
1,46,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,4,1.0,0.3333333333333333,0.0,1,1,0,0,1,0,0,0,0,1,0,0
0,42,38,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,1,3,1.2,0.16666666666666666,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,22,19,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,52,33,27,0,3,0,1,0,4,1,0,0,0,0,1,0,14,3,4,6,7,15,3,0,3,0,0,0,0,1,1,0,0,1,1,8,1.35,0.25925925925925924,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,28,17,15,1,1,0,1,0,2,2,0,2,0,0,1,0,5,4,2,4,6,9,1,0,2,0,0,0,0,1,0,0,0,0,1,8,1.25,0.4,0.06666666666666667,1,0,0,0,1,0,1,0,0,0,0,0
1,27,18,10,0,1,0,0,0,1,1,0,1,0,0,1,0,6,1,5,1,6,7,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1.0,0.6,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,25,18,10,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,4,1,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.25,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5555555555555556,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,13,34,1,0,0,0,0,1,0,0,0,0,0,0,0,15,6,14,3,20,10,0,0,6,1,0,0,0,0,0,0,0,0,0,4,2.125,0.5882352941176471,0.029411764705882353,1,1,1,0,1,0,0,1,0,1,0,0
0,63,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.10526315789473684,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,39,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.3333333333333333,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,20,18,10,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,2,3,5,5,4,0,1,0,0,0,0,4,2,1,1,1,1,6,3.3333333333333335,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,19,4,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3076923076923077,0.75,0.0,1,1,1,0,1,0,0,1,0,1,0,0
1,19,19,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,1,3,2.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,33,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,5,6,1,0,4,0,0,0,0,0,1,1,1,1,1,3,0.6153846153846154,0.625,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,16,10,1,1,0,0,0,0,0,0,1,3,0,0,0,5,0,8,0,8,2,0,0,1,0,0,0,0,0,0,1,1,1,1,2,2.0,0.8,0.1,1,0,0,0,1,0,1,0,0,0,0,0
1,29,16,19,0,1,0,0,0,1,2,0,1,0,0,1,0,8,1,9,5,10,11,6,0,2,0,0,0,0,4,4,0,0,0,1,8,1.3571428571428572,0.5263157894736842,0.0,1,1,0,0,1,0,0,0,0,1,0,0
1,35,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,2,1,1,0,1,0,0,0,0,0,1,1,1,1,1,5,5.0,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,19,19,0,1,0,0,0,0,1,0,0,0,0,1,0,16,0,5,0,5,6,0,0,2,0,0,0,0,0,0,1,1,1,1,2,2.7142857142857144,0.2631578947368421,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,23,15,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,2,1,2,3,0,0,0,5,0,0,0,0,0,0,1,1,1,3,7.5,0.13333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,23,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,3.0,0.6666666666666666,0.0,1,0,0,0,1,0,0,0,0,0,0,0
